#{"t_start": 1698245975.881836, "env_id": "None"}
r,l,t
-2.0,8,4.68341
-2.0,8,4.687458
1.0,10,4.692368
-3.0,9,4.697035
4.0,7,4.70068
5.0,6,4.703827
6.0,5,4.706407
-3.0,9,4.71109
6.0,5,4.713644
-2.0,8,4.717824
4.0,7,4.721264
-3.0,9,4.72599
-4.0,10,4.731034
2.0,9,4.735499
3.0,8,4.739729
-3.0,9,4.744369
-1.0,7,4.747898
-1.0,7,4.751504
-1.0,7,4.755275
0.0,6,4.758271
4.0,7,4.761738
-1.0,7,4.765393
5.0,6,4.768473
-7.0,13,4.775097
-3.0,9,4.779578
1.0,10,4.784524
8.0,3,4.786184
6.0,5,4.788812
-5.0,11,4.794375
0.0,11,4.79984
-5.0,11,4.805426
-2.0,8,4.809446
5.0,6,4.812581
-8.0,14,4.819763
-2.0,8,4.823857
-9.0,15,4.831173
-3.0,9,4.835601
-2.0,8,4.83963
-3.0,9,4.8441
-1.0,7,4.847748
0.0,6,4.850672
-2.0,8,4.854624
0.0,6,4.857627
-5.0,11,4.863023
-4.0,10,4.86786
-3.0,9,4.872325
7.0,4,4.874418
0.0,6,4.877558
-19.0,25,4.890144
-1.0,7,4.89367
-2.0,8,4.897631
3.0,8,4.901954
2.0,4,4.904186
3.0,8,4.908298
-2.0,13,4.914891
1.0,10,4.919929
4.0,7,4.924234
-1.0,7,4.927993
5.0,6,4.930967
-19.0,25,4.943132
-3.0,9,4.947552
-1.0,7,4.951049
3.0,8,4.955036
-7.0,13,4.96181
5.0,6,4.964784
2.0,9,4.969269
-1.0,7,4.972907
2.0,9,4.977544
-5.0,11,4.983133
-1.0,7,4.986614
-1.0,7,4.990136
1.0,10,4.995079
-1.0,7,4.998628
-2.0,8,5.00256
8.0,3,5.004083
2.0,9,5.008642
